investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,transaction_year,transaction_month,transaction_month_name,amount_lakh
INV004598,2025-02-12,118636,Lumpsum,203561,Tamil Nadu,Chennai,T30,46-55,Male,60.5,Mandate,Verified,2025,2,February,2.03561
INV003154,2025-02-12,119095,Lumpsum,443217,Karnataka,Mysore,B30,26-35,Female,17.7,Net Banking,Verified,2025,2,February,4.43217
INV004688,2025-02-12,119598,SIP,6028,West Bengal,Kolkata,T30,26-35,Male,20.7,UPI,Verified,2025,2,February,0.06028
INV001834,2025-02-12,125497,Lumpsum,224473,Gujarat,Ahmedabad,T30,26-35,Male,11.4,Mandate,Verified,2025,2,February,2.24473
INV000996,2025-02-12,120841,Lumpsum,142394,Maharashtra,Mumbai,T30,46-55,Male,49.6,Net Banking,Verified,2025,2,February,1.42394
INV000330,2025-02-12,119551,Lumpsum,268629,Madhya Pradesh,Bhopal,B30,26-35,Female,11.9,Mandate,Verified,2025,2,February,2.68629
INV000728,2025-02-12,120841,SIP,21504,Telangana,Hyderabad,T30,26-35,Male,8.4,Net Banking,Verified,2025,2,February,0.21504
INV004286,2025-02-12,118636,Redemption,482928,Rajasthan,Udaipur,B30,36-45,Female,56.0,Cheque,Verified,2025,2,February,4.82928
INV003862,2025-02-12,119095,SIP,23521,Madhya Pradesh,Indore,T30,26-35,Male,17.0,UPI,Verified,2025,2,February,0.23521
INV000345,2025-02-12,102886,SIP,4370,Haryana,Faridabad,B30,56+,Male,75.5,Net Banking,Verified,2025,2,February,0.0437
INV001140,2025-02-12,149322,SIP,2852,Uttar Pradesh,Lucknow,T30,36-45,Female,18.8,UPI,Verified,2025,2,February,0.02852
INV003736,2025-02-12,102885,SIP,2799,Karnataka,Mysore,B30,18-25,Male,4.9,UPI,Verified,2025,2,February,0.02799
INV002344,2025-02-12,101208,Redemption,361644,Punjab,Chandigarh,T30,46-55,Female,92.9,Cheque,Verified,2025,2,February,3.61644
INV002551,2025-02-12,119551,Redemption,74856,West Bengal,Kolkata,T30,18-25,Female,5.9,Mandate,Verified,2025,2,February,0.74856
INV002617,2025-02-12,101207,SIP,1666,Maharashtra,Nashik,B30,26-35,Male,13.9,UPI,Verified,2025,2,February,0.01666
INV004472,2025-02-12,120504,Lumpsum,61348,West Bengal,Kolkata,T30,26-35,Female,19.1,Cheque,Verified,2025,2,February,0.61348
INV004934,2025-02-12,102887,Redemption,222104,West Bengal,Kolkata,T30,26-35,Female,22.0,Net Banking,Verified,2025,2,February,2.22104
INV001163,2025-02-12,119120,SIP,5866,Karnataka,Mysore,B30,26-35,Male,10.2,UPI,Verified,2025,2,February,0.05866
INV003037,2025-02-12,118634,SIP,2125,Telangana,Hyderabad,T30,18-25,Female,7.6,Net Banking,Pending,2025,2,February,0.02125
INV002114,2025-02-12,148569,Redemption,401897,Rajasthan,Udaipur,B30,18-25,Female,5.5,Cheque,Verified,2025,2,February,4.01897
INV002633,2025-02-12,119598,Lumpsum,309884,Karnataka,Bangalore,T30,26-35,Female,8.1,Mandate,Verified,2025,2,February,3.09884
INV002834,2025-02-12,100025,SIP,22341,West Bengal,Kolkata,T30,18-25,Male,6.9,Mandate,Verified,2025,2,February,0.22341
INV000515,2025-02-12,149323,Lumpsum,318684,Delhi,Noida,T30,18-25,Male,5.1,Mandate,Pending,2025,2,February,3.18684
INV004908,2025-02-12,119095,SIP,2410,Rajasthan,Jaipur,T30,18-25,Male,6.1,Mandate,Verified,2025,2,February,0.0241
INV002327,2025-02-12,118636,SIP,2354,Punjab,Amritsar,B30,26-35,Male,7.0,Cheque,Verified,2025,2,February,0.02354
INV002591,2025-02-12,100033,SIP,557,Gujarat,Ahmedabad,T30,18-25,Male,3.7,Net Banking,Verified,2025,2,February,0.00557
INV001019,2025-02-12,118632,SIP,2812,Madhya Pradesh,Indore,T30,26-35,Male,10.6,Cheque,Verified,2025,2,February,0.02812
INV000920,2025-02-12,120504,SIP,16087,Delhi,Gurugram,T30,56+,Male,19.8,Mandate,Verified,2025,2,February,0.16087
INV002687,2025-02-12,119598,SIP,47436,Delhi,New Delhi,T30,36-45,Male,25.9,Mandate,Verified,2025,2,February,0.47436
INV000587,2025-02-12,100025,SIP,8643,Punjab,Chandigarh,T30,26-35,Male,15.5,Cheque,Verified,2025,2,February,0.08643
INV000024,2025-02-12,120841,Lumpsum,428072,Delhi,Gurugram,T30,36-45,Female,27.0,Net Banking,Verified,2025,2,February,4.28072
INV001354,2025-02-12,125497,SIP,1873,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Cheque,Verified,2025,2,February,0.01873
INV002984,2025-02-12,120842,Lumpsum,269304,Delhi,Gurugram,T30,26-35,Male,18.1,Cheque,Verified,2025,2,February,2.69304
INV004972,2025-02-12,120844,SIP,1893,Uttar Pradesh,Lucknow,T30,18-25,Male,4.0,UPI,Verified,2025,2,February,0.01893
INV002378,2025-02-12,118632,SIP,49009,Haryana,Gurugram,T30,26-35,Male,12.1,UPI,Verified,2025,2,February,0.49009
INV000524,2025-02-12,119094,Lumpsum,216696,West Bengal,Kolkata,T30,56+,Male,37.4,Mandate,Verified,2025,2,February,2.16696
INV002238,2025-02-12,125497,Redemption,529693,Gujarat,Surat,T30,36-45,Male,58.3,Mandate,Verified,2025,2,February,5.29693
INV002427,2025-02-12,118635,SIP,3335,Karnataka,Mysore,B30,18-25,Female,6.5,UPI,Verified,2025,2,February,0.03335
INV003123,2025-02-12,149323,SIP,1658,Haryana,Faridabad,B30,36-45,Male,36.2,Net Banking,Verified,2025,2,February,0.01658
INV002843,2025-02-12,119094,SIP,1785,Haryana,Faridabad,B30,26-35,Male,11.8,UPI,Verified,2025,2,February,0.01785
INV001714,2025-02-12,119552,SIP,1071,West Bengal,Kolkata,T30,18-25,Male,5.9,Mandate,Verified,2025,2,February,0.01071
INV002745,2025-02-12,102887,SIP,10662,Uttar Pradesh,Agra,B30,18-25,Male,7.6,UPI,Verified,2025,2,February,0.10662
INV002843,2025-02-12,100033,Lumpsum,379434,Haryana,Faridabad,B30,26-35,Male,11.8,Net Banking,Verified,2025,2,February,3.79434
INV004279,2025-02-12,102886,SIP,55521,Gujarat,Ahmedabad,T30,36-45,Male,35.7,Cheque,Verified,2025,2,February,0.55521
INV004329,2025-02-12,148568,SIP,8219,Haryana,Gurugram,T30,18-25,Female,7.5,Cheque,Verified,2025,2,February,0.08219
INV000892,2025-02-12,120842,SIP,2881,Gujarat,Ahmedabad,T30,36-45,Male,26.4,Net Banking,Verified,2025,2,February,0.02881
INV003410,2025-02-12,101207,Redemption,91505,Madhya Pradesh,Indore,T30,26-35,Male,7.7,Net Banking,Verified,2025,2,February,0.91505
INV001202,2025-02-12,100025,SIP,2232,Karnataka,Bangalore,T30,26-35,Male,11.3,Mandate,Verified,2025,2,February,0.02232
INV000445,2025-02-12,119552,Redemption,14883,Madhya Pradesh,Bhopal,B30,26-35,Female,24.7,UPI,Verified,2025,2,February,0.14883
INV004917,2025-02-12,118632,SIP,875,Uttar Pradesh,Kanpur,B30,26-35,Male,18.3,UPI,Verified,2025,2,February,0.00875
INV003314,2025-02-12,102885,SIP,8991,Telangana,Hyderabad,T30,36-45,Female,25.6,Net Banking,Verified,2025,2,February,0.08991
INV000467,2025-02-12,119552,SIP,2478,Karnataka,Bangalore,T30,18-25,Female,7.1,Net Banking,Verified,2025,2,February,0.02478
INV003659,2025-02-12,101206,SIP,2113,Madhya Pradesh,Bhopal,B30,56+,Male,27.4,Mandate,Verified,2025,2,February,0.02113
INV003414,2025-02-12,120844,SIP,22148,Maharashtra,Pune,T30,36-45,Female,20.3,UPI,Verified,2025,2,February,0.22148
INV000366,2025-02-12,148569,SIP,6241,Telangana,Hyderabad,T30,36-45,Male,55.4,Mandate,Verified,2025,2,February,0.06241
INV002674,2025-02-12,120504,SIP,47511,Karnataka,Mysore,B30,26-35,Female,7.4,Cheque,Verified,2025,2,February,0.47511
INV003702,2025-02-13,119093,SIP,23955,Madhya Pradesh,Bhopal,B30,36-45,Male,53.2,Cheque,Pending,2025,2,February,0.23955
INV003484,2025-02-13,119095,SIP,27551,Madhya Pradesh,Bhopal,B30,26-35,Female,7.1,Net Banking,Verified,2025,2,February,0.27551
INV004999,2025-02-13,119598,Lumpsum,224289,Telangana,Hyderabad,T30,26-35,Male,24.8,Cheque,Verified,2025,2,February,2.24289
INV000157,2025-02-13,120841,Lumpsum,132893,Madhya Pradesh,Indore,T30,18-25,Male,4.8,UPI,Verified,2025,2,February,1.32893
INV001511,2025-02-13,125497,Lumpsum,73200,Uttar Pradesh,Agra,B30,26-35,Female,24.7,Net Banking,Verified,2025,2,February,0.732
INV002459,2025-02-13,118633,SIP,426,Rajasthan,Udaipur,B30,18-25,Female,5.2,UPI,Verified,2025,2,February,0.00426
INV002101,2025-02-13,120844,SIP,58375,Uttar Pradesh,Lucknow,T30,26-35,Male,14.7,Mandate,Verified,2025,2,February,0.58375
INV001515,2025-02-13,102885,SIP,2170,Tamil Nadu,Coimbatore,B30,18-25,Male,7.4,Cheque,Verified,2025,2,February,0.0217
INV000549,2025-02-13,119552,Redemption,99503,Tamil Nadu,Coimbatore,B30,46-55,Female,59.6,Cheque,Pending,2025,2,February,0.99503
INV000038,2025-02-13,120843,SIP,20442,West Bengal,Kolkata,T30,56+,Female,22.4,Mandate,Pending,2025,2,February,0.20442
INV000576,2025-02-13,102887,SIP,988,Delhi,New Delhi,T30,46-55,Male,79.7,Cheque,Verified,2025,2,February,0.00988
INV001820,2025-02-13,125498,Lumpsum,94308,Maharashtra,Mumbai,T30,36-45,Female,39.3,Cheque,Verified,2025,2,February,0.94308
INV002274,2025-02-13,118633,SIP,1849,Tamil Nadu,Coimbatore,B30,18-25,Female,6.9,Cheque,Verified,2025,2,February,0.01849
INV001502,2025-02-13,120841,SIP,2137,Rajasthan,Jaipur,T30,26-35,Male,19.8,UPI,Verified,2025,2,February,0.02137
INV001862,2025-02-13,119551,Redemption,138137,Delhi,Gurugram,T30,26-35,Male,17.5,Mandate,Pending,2025,2,February,1.38137
INV004853,2025-02-13,119599,Lumpsum,176172,Haryana,Gurugram,T30,26-35,Female,15.6,UPI,Pending,2025,2,February,1.76172
INV004853,2025-02-13,125498,SIP,7796,Haryana,Gurugram,T30,26-35,Female,15.6,Cheque,Verified,2025,2,February,0.07796
INV001009,2025-02-13,118632,Redemption,401630,Punjab,Chandigarh,T30,26-35,Male,21.2,Mandate,Verified,2025,2,February,4.0163
INV002648,2025-02-13,101207,SIP,5373,Punjab,Chandigarh,T30,36-45,Male,57.1,UPI,Verified,2025,2,February,0.05373
INV003360,2025-02-13,118633,Lumpsum,90126,Madhya Pradesh,Indore,T30,26-35,Female,19.5,Net Banking,Verified,2025,2,February,0.90126
INV004161,2025-02-13,101208,SIP,43687,Telangana,Hyderabad,T30,46-55,Male,94.7,Mandate,Verified,2025,2,February,0.43687
INV002692,2025-02-13,149323,Redemption,281879,West Bengal,Kolkata,T30,26-35,Male,16.7,UPI,Verified,2025,2,February,2.81879
INV002927,2025-02-13,101207,SIP,6025,Punjab,Amritsar,B30,56+,Male,29.1,Cheque,Verified,2025,2,February,0.06025
INV000598,2025-02-13,118633,SIP,17662,Karnataka,Bangalore,T30,26-35,Male,16.6,Net Banking,Verified,2025,2,February,0.17662
INV004483,2025-02-13,120504,SIP,951,Tamil Nadu,Chennai,T30,46-55,Female,72.3,Cheque,Pending,2025,2,February,0.00951
INV002881,2025-02-13,118632,Lumpsum,89866,Uttar Pradesh,Agra,B30,26-35,Female,11.4,UPI,Verified,2025,2,February,0.89866
INV001872,2025-02-13,101206,SIP,1062,Madhya Pradesh,Indore,T30,26-35,Male,23.0,UPI,Verified,2025,2,February,0.01062
INV002724,2025-02-13,120506,SIP,6309,Rajasthan,Udaipur,B30,36-45,Male,26.3,Net Banking,Verified,2025,2,February,0.06309
INV000615,2025-02-13,119093,SIP,8709,Punjab,Amritsar,B30,36-45,Male,60.0,Cheque,Verified,2025,2,February,0.08709
INV003412,2025-02-13,119095,Redemption,379415,Rajasthan,Jaipur,T30,18-25,Male,7.8,UPI,Verified,2025,2,February,3.79415
INV000292,2025-02-13,118632,SIP,856,Uttar Pradesh,Lucknow,T30,18-25,Male,3.3,Mandate,Verified,2025,2,February,0.00856
INV002396,2025-02-13,101208,SIP,6575,Rajasthan,Udaipur,B30,18-25,Female,3.6,Net Banking,Verified,2025,2,February,0.06575
INV004826,2025-02-13,120505,Lumpsum,22372,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,Net Banking,Pending,2025,2,February,0.22372
INV000189,2025-02-13,101206,Redemption,241629,Uttar Pradesh,Lucknow,T30,36-45,Male,47.3,Net Banking,Verified,2025,2,February,2.41629
INV002215,2025-02-13,120503,SIP,5863,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,UPI,Verified,2025,2,February,0.05863
INV003385,2025-02-13,120505,Lumpsum,182826,Punjab,Amritsar,B30,56+,Female,65.9,Cheque,Verified,2025,2,February,1.82826
INV001937,2025-02-13,125497,SIP,2816,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified,2025,2,February,0.02816
INV000962,2025-02-13,119094,Redemption,40221,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,Verified,2025,2,February,0.40221
INV001757,2025-02-13,119599,Lumpsum,58254,Telangana,Hyderabad,T30,46-55,Male,87.3,Net Banking,Verified,2025,2,February,0.58254
INV004668,2025-02-13,119120,Lumpsum,466815,Gujarat,Ahmedabad,T30,26-35,Male,6.4,Mandate,Verified,2025,2,February,4.66815
INV002902,2025-02-13,100025,SIP,1066,Gujarat,Surat,T30,36-45,Male,35.1,Net Banking,Verified,2025,2,February,0.01066
INV001069,2025-02-13,102886,SIP,419,Telangana,Hyderabad,T30,26-35,Male,19.1,Mandate,Pending,2025,2,February,0.00419
INV004213,2025-02-13,102886,Redemption,396754,Madhya Pradesh,Indore,T30,18-25,Male,4.5,UPI,Verified,2025,2,February,3.96754
INV003735,2025-02-13,100016,SIP,11339,Gujarat,Ahmedabad,T30,36-45,Female,13.9,UPI,Verified,2025,2,February,0.11339
INV004446,2025-02-13,102885,SIP,410,West Bengal,Kolkata,T30,26-35,Male,14.8,Net Banking,Pending,2025,2,February,0.0041
INV004517,2025-02-13,118633,Redemption,499723,West Bengal,Kolkata,T30,46-55,Female,68.5,UPI,Verified,2025,2,February,4.99723
INV002849,2025-02-13,119095,SIP,1161,Madhya Pradesh,Indore,T30,26-35,Male,21.3,Mandate,Verified,2025,2,February,0.01161
INV002924,2025-02-13,148567,SIP,3375,Tamil Nadu,Chennai,T30,26-35,Female,14.5,UPI,Verified,2025,2,February,0.03375
INV002437,2025-02-13,119094,SIP,45734,Haryana,Faridabad,B30,26-35,Male,24.8,UPI,Verified,2025,2,February,0.45734
INV002311,2025-02-13,148568,SIP,6666,Rajasthan,Udaipur,B30,36-45,Male,31.5,Mandate,Verified,2025,2,February,0.06666
INV003166,2025-02-13,149323,SIP,29642,Karnataka,Bangalore,T30,26-35,Female,7.1,Mandate,Verified,2025,2,February,0.29642
INV000970,2025-02-13,119551,SIP,51831,Tamil Nadu,Coimbatore,B30,46-55,Male,28.8,UPI,Verified,2025,2,February,0.51831
INV003209,2025-02-13,101206,Lumpsum,301610,Delhi,Gurugram,T30,46-55,Male,76.0,Cheque,Verified,2025,2,February,3.0161
INV003745,2025-02-13,119094,SIP,4510,West Bengal,Kolkata,T30,36-45,Male,17.8,Cheque,Verified,2025,2,February,0.0451
INV001166,2025-02-13,119599,SIP,4748,Punjab,Chandigarh,T30,26-35,Male,21.4,Mandate,Verified,2025,2,February,0.04748
INV003535,2025-02-13,100025,SIP,2767,Maharashtra,Nashik,B30,26-35,Male,12.5,UPI,Verified,2025,2,February,0.02767
INV000076,2025-02-13,119551,Redemption,60571,Gujarat,Ahmedabad,T30,56+,Female,67.1,Mandate,Verified,2025,2,February,0.60571
INV003430,2025-02-13,119095,SIP,2743,Gujarat,Ahmedabad,T30,26-35,Female,14.8,Net Banking,Verified,2025,2,February,0.02743
INV001974,2025-02-13,120506,SIP,1648,Tamil Nadu,Chennai,T30,56+,Male,64.3,Net Banking,Verified,2025,2,February,0.01648
INV001203,2025-02-13,119093,SIP,809,Uttar Pradesh,Lucknow,T30,18-25,Male,5.0,Net Banking,Verified,2025,2,February,0.00809
INV001608,2025-02-13,101208,Lumpsum,73108,Delhi,Gurugram,T30,26-35,Male,13.1,UPI,Verified,2025,2,February,0.73108
INV000276,2025-02-13,125497,Lumpsum,255398,Telangana,Hyderabad,T30,36-45,Female,38.3,Cheque,Verified,2025,2,February,2.55398
INV001156,2025-02-13,120506,Redemption,371131,Madhya Pradesh,Indore,T30,56+,Female,58.8,UPI,Verified,2025,2,February,3.71131
INV000413,2025-02-13,100025,SIP,40745,Haryana,Gurugram,T30,36-45,Female,49.8,Mandate,Verified,2025,2,February,0.40745
INV001880,2025-02-13,120504,SIP,4027,Madhya Pradesh,Bhopal,B30,26-35,Male,23.0,Mandate,Verified,2025,2,February,0.04027
INV001586,2025-02-14,119552,SIP,9103,Tamil Nadu,Chennai,T30,26-35,Male,6.4,UPI,Pending,2025,2,February,0.09103
INV001521,2025-02-14,148569,Lumpsum,49964,Haryana,Faridabad,B30,18-25,Male,4.9,Mandate,Verified,2025,2,February,0.49964
INV003559,2025-02-14,119094,SIP,593,Uttar Pradesh,Kanpur,B30,26-35,Female,9.4,Mandate,Verified,2025,2,February,0.00593
INV001476,2025-02-14,120504,SIP,2361,Rajasthan,Jaipur,T30,36-45,Male,38.1,Mandate,Verified,2025,2,February,0.02361
INV003737,2025-02-14,100033,Lumpsum,426648,Punjab,Chandigarh,T30,18-25,Male,4.4,Cheque,Verified,2025,2,February,4.26648
INV003651,2025-02-14,118635,Redemption,251712,Gujarat,Surat,T30,26-35,Male,14.6,UPI,Verified,2025,2,February,2.51712
INV003291,2025-02-14,102887,Lumpsum,439105,Gujarat,Surat,T30,36-45,Male,47.1,UPI,Pending,2025,2,February,4.39105
INV000608,2025-02-14,119598,SIP,2994,Haryana,Gurugram,T30,46-55,Male,83.5,UPI,Verified,2025,2,February,0.02994
INV001969,2025-02-14,101207,SIP,2962,Uttar Pradesh,Kanpur,B30,26-35,Male,9.7,UPI,Verified,2025,2,February,0.02962
INV002411,2025-02-14,118636,Redemption,403379,Rajasthan,Jaipur,T30,46-55,Male,38.4,Cheque,Verified,2025,2,February,4.03379
INV004681,2025-02-14,119095,Lumpsum,293689,Haryana,Faridabad,B30,26-35,Female,19.0,Mandate,Verified,2025,2,February,2.93689
INV003795,2025-02-14,119093,SIP,22238,West Bengal,Kolkata,T30,18-25,Male,7.6,UPI,Verified,2025,2,February,0.22238
INV003910,2025-02-14,102887,Lumpsum,205886,Maharashtra,Pune,T30,26-35,Male,8.8,Cheque,Verified,2025,2,February,2.05886
INV001295,2025-02-14,102887,SIP,2725,Madhya Pradesh,Indore,T30,36-45,Male,30.8,Cheque,Verified,2025,2,February,0.02725
INV004908,2025-02-14,125498,SIP,5333,Rajasthan,Jaipur,T30,18-25,Male,6.1,Mandate,Verified,2025,2,February,0.05333
INV002791,2025-02-14,120507,SIP,1089,Madhya Pradesh,Indore,T30,36-45,Male,54.9,UPI,Verified,2025,2,February,0.01089
INV002888,2025-02-14,119552,Lumpsum,412812,Rajasthan,Udaipur,B30,26-35,Male,9.2,Net Banking,Verified,2025,2,February,4.12812
INV000499,2025-02-14,148567,SIP,27726,Delhi,New Delhi,T30,36-45,Female,59.5,UPI,Verified,2025,2,February,0.27726
INV004555,2025-02-14,120504,Lumpsum,147646,Uttar Pradesh,Lucknow,T30,36-45,Female,24.4,Net Banking,Verified,2025,2,February,1.47646
INV003648,2025-02-14,101208,Lumpsum,65931,Haryana,Faridabad,B30,46-55,Male,74.1,Mandate,Pending,2025,2,February,0.65931
INV000403,2025-02-14,120506,Redemption,124530,Rajasthan,Jaipur,T30,18-25,Female,7.7,Cheque,Verified,2025,2,February,1.2453
INV002431,2025-02-14,100016,Redemption,144383,Delhi,Noida,T30,26-35,Female,14.8,Mandate,Verified,2025,2,February,1.44383
INV002071,2025-02-14,120507,SIP,5807,Punjab,Chandigarh,T30,56+,Male,61.1,Net Banking,Verified,2025,2,February,0.05807
INV003463,2025-02-14,119092,SIP,8300,Uttar Pradesh,Kanpur,B30,26-35,Male,14.1,Net Banking,Verified,2025,2,February,0.083
INV004320,2025-02-14,149323,SIP,40057,Delhi,Gurugram,T30,26-35,Female,8.1,UPI,Pending,2025,2,February,0.40057
INV003105,2025-02-14,118633,Lumpsum,55873,Rajasthan,Jaipur,T30,18-25,Female,6.0,Cheque,Pending,2025,2,February,0.55873
INV003240,2025-02-14,120506,SIP,6266,Haryana,Gurugram,T30,26-35,Male,21.7,Cheque,Verified,2025,2,February,0.06266
INV003380,2025-02-14,120841,SIP,2752,Delhi,Noida,T30,36-45,Male,21.0,Mandate,Verified,2025,2,February,0.02752
INV004640,2025-02-14,148568,SIP,404,Telangana,Hyderabad,T30,36-45,Male,46.5,Mandate,Verified,2025,2,February,0.00404
INV003789,2025-02-14,119598,SIP,2716,Rajasthan,Udaipur,B30,36-45,Male,29.9,Cheque,Verified,2025,2,February,0.02716
INV000374,2025-02-14,120842,Redemption,345825,West Bengal,Kolkata,T30,18-25,Female,4.1,Mandate,Verified,2025,2,February,3.45825
INV004403,2025-02-14,149322,SIP,834,West Bengal,Kolkata,T30,26-35,Male,17.6,Cheque,Verified,2025,2,February,0.00834
INV002985,2025-02-14,120843,Redemption,259177,Gujarat,Ahmedabad,T30,36-45,Male,26.4,UPI,Verified,2025,2,February,2.59177
INV001556,2025-02-14,100016,SIP,2631,Maharashtra,Nashik,B30,18-25,Male,3.3,UPI,Verified,2025,2,February,0.02631
INV000177,2025-02-14,148569,SIP,5718,Rajasthan,Jaipur,T30,26-35,Male,17.6,Cheque,Verified,2025,2,February,0.05718
INV001525,2025-02-14,118636,Lumpsum,177721,Maharashtra,Mumbai,T30,36-45,Male,55.8,Mandate,Verified,2025,2,February,1.77721
INV000046,2025-02-14,119599,SIP,17888,Gujarat,Ahmedabad,T30,26-35,Female,24.5,UPI,Verified,2025,2,February,0.17888
INV004587,2025-02-14,118634,Redemption,308563,Uttar Pradesh,Kanpur,B30,18-25,Male,4.0,UPI,Verified,2025,2,February,3.08563
INV003015,2025-02-14,101206,Lumpsum,12230,Madhya Pradesh,Indore,T30,18-25,Male,4.4,Mandate,Verified,2025,2,February,0.1223
INV002079,2025-02-14,149323,SIP,2077,Rajasthan,Udaipur,B30,26-35,Male,10.1,Mandate,Verified,2025,2,February,0.02077
INV004798,2025-02-14,149324,Redemption,61150,Madhya Pradesh,Bhopal,B30,26-35,Male,8.4,Mandate,Verified,2025,2,February,0.6115
INV004264,2025-02-14,149324,SIP,2129,Gujarat,Ahmedabad,T30,36-45,Female,45.2,UPI,Verified,2025,2,February,0.02129
INV001557,2025-02-14,118636,SIP,6784,Haryana,Gurugram,T30,26-35,Female,10.5,Net Banking,Verified,2025,2,February,0.06784
INV003070,2025-02-14,125497,Lumpsum,168533,West Bengal,Kolkata,T30,26-35,Male,23.7,UPI,Verified,2025,2,February,1.68533
INV001914,2025-02-14,125497,Lumpsum,166597,Delhi,Gurugram,T30,56+,Male,61.9,Net Banking,Verified,2025,2,February,1.66597
INV001064,2025-02-14,120842,Lumpsum,460371,West Bengal,Kolkata,T30,46-55,Male,67.9,Mandate,Verified,2025,2,February,4.60371
INV002437,2025-02-14,120506,SIP,3321,Haryana,Faridabad,B30,26-35,Male,24.8,Mandate,Verified,2025,2,February,0.03321
INV001070,2025-02-14,120843,Lumpsum,42418,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,Net Banking,Verified,2025,2,February,0.42418
INV001420,2025-02-15,148567,SIP,481,Rajasthan,Jaipur,T30,36-45,Male,32.2,Mandate,Verified,2025,2,February,0.00481
INV004639,2025-02-15,120503,Redemption,586280,Rajasthan,Jaipur,T30,18-25,Female,6.0,UPI,Verified,2025,2,February,5.8628
INV000721,2025-02-15,118633,SIP,8822,Maharashtra,Nashik,B30,36-45,Male,59.1,UPI,Pending,2025,2,February,0.08822
INV004647,2025-02-15,118636,SIP,2216,Madhya Pradesh,Indore,T30,36-45,Female,25.3,Cheque,Verified,2025,2,February,0.02216
INV003344,2025-02-15,119551,SIP,469,Haryana,Gurugram,T30,36-45,Female,52.5,Net Banking,Verified,2025,2,February,0.00469
INV003336,2025-02-15,118633,SIP,470,Punjab,Amritsar,B30,46-55,Female,45.8,UPI,Verified,2025,2,February,0.0047
INV004557,2025-02-15,125498,SIP,15774,Maharashtra,Nashik,B30,26-35,Male,8.0,Cheque,Verified,2025,2,February,0.15774
INV004495,2025-02-15,120507,SIP,2335,Punjab,Amritsar,B30,36-45,Female,24.4,UPI,Verified,2025,2,February,0.02335
INV002700,2025-02-15,148569,SIP,576,Tamil Nadu,Coimbatore,B30,26-35,Male,8.1,Mandate,Pending,2025,2,February,0.00576
INV001897,2025-02-15,120503,SIP,2259,Maharashtra,Mumbai,T30,26-35,Male,8.6,Cheque,Verified,2025,2,February,0.02259
INV001215,2025-02-15,148569,SIP,25039,Haryana,Gurugram,T30,36-45,Female,39.3,Cheque,Verified,2025,2,February,0.25039
